index,value,variable,has_issue,issue_type,Réponse correcte
NA,Kelly 1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Keni 1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Killi /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Koki /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kondo  /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Korondo /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kouki /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Koumbé /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Koundoulou /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Koungoulou /// instances: 10,village_autre,TRUE,'other' response. may need recoding.,
NA,Koungulou /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Koya /// instances: 7,village_autre,TRUE,'other' response. may need recoding.,
NA,Kpabe' 2km(kangamote') /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kpete ne /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kpetene /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,KPOKOLITA /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Kpokolita PK5 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,KPOKOLITA PK5 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,LA- BAMBA /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,"La   ,bamba /// instances: 1",village_autre,TRUE,'other' response. may need recoding.,
NA,La bamba /// instances: 13,village_autre,TRUE,'other' response. may need recoding.,
NA,La Bamba /// instances: 6,village_autre,TRUE,'other' response. may need recoding.,
NA,La bamba  /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,La Bamba (gbalé) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,La. Bamba /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Lamena 3 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Le village s'appelle Bodjoula /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Lima /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Limite /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Linda /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Lindao /// instances: 12,village_autre,TRUE,'other' response. may need recoding.,
NA,MABOU /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Mahamat /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Majene  /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Mama3 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Martino /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Matinaux /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Mbata (quartier société 1) /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Mbata (quartier société 2) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Mbata (socefi2) /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Mbata(quartier société 1) /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Mbata(socefi2) /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,Mbata(société 1) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Mbata(socifi2) de /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Mbemou /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Mbicari /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Mbila /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Mboume /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Mbounou(gbenou) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,MEYE /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,Mindjoukota /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,Mindoukota /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Mine mission /// instances: 8,village_autre,TRUE,'other' response. may need recoding.,
NA,Mousangoie /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Mousangoué /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Moussa 2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Moussa Ngoe /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,MOUSSANGOE /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Moussangoy /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Moussangoye /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Nabimo /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Nabimon /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Nabinmo /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,NABINMON /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,NAIROBI /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,NAIROBI 1 /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Nanbimon /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Naomi centre /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Nbgaina /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Ndginguiri /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ndinguiri /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,NDINGUIRI /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ndjiguri /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,NDOBANGA /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ndoka 1 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,NDOMENDE /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ndoubanga /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,NDOUBANGA /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngading /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngaina /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngakobo /// instances: 27,village_autre,TRUE,'other' response. may need recoding.,
NA,NGAKOBO /// instances: 8,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngakobo centre /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngakobo centre ville /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngakopo /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngamango /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Nganli /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngbading /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngbaina /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngbandigue /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngbandingue /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngbindink (Abba) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngbindink(Abba) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngombe /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,NGOMBE- MOUNE /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngombé-mouné /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,NGOMBE -MOUNE /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngombe _moune /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngombe mone /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngombe mouna /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngombe mounaie /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngombe moune /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngombe Moune /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngombe_mouné /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,NGOU GBARA /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngouaka /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngouala /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngouala2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngoubala /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngoubara /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngoubi /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,NGOUBI /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngoubi pk18 axe ippy /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngoubi pk18 axe Ippy /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngougbara /// instances: 8,village_autre,TRUE,'other' response. may need recoding.,
NA,Ngoungbara /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Nguerengou1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Nzapa a hon /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Nzapa à hon-yoro /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Nzapa a hon Yoro  /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Nzapa a on yoro /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Nzapa ahon /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Nzapa ahon Yoro /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Nzapa ahon Yoro  /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Nzapa hon yoro /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,OUAYERE /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ourou 1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Paate /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,PAATE /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Paaté /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Pananga /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,PANANGA /// instances: 6,village_autre,TRUE,'other' response. may need recoding.,
NA,Panenga /// instances: 8,village_autre,TRUE,'other' response. may need recoding.,
NA,PANENGA /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Pata /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Pate /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Pâté /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Petevo /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Petevo1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Petra 1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Petroca /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Pissa /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Pissa  /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Pissa(quartier Mbeyon) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Pk 5 bandoukombo (Lamy pong) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,PK5(bondjocomo) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Populaire /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Populaire 1 /// instances: 14,village_autre,TRUE,'other' response. may need recoding.,
NA,Quarédé /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Quartier /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Quartier béon /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Quartier beretia /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Quartier beretia a bayanga /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Quartier Bongo Ville 3 /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Sangala /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Sangala 2 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Sangala2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Satatema centre /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Satema /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,SATEMA /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Satema centre /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Satema Centre /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,SATEMA CENTRE /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Sebokele /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Sebokele 3 /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Secteur balla(quartier plateau) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Site /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Site Boya1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Site centre /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Site de ngakobo /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Site des déplacés /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
